Name,Class,Rating,Total Rater,Facility,Price,Area
HARRIS Hotel & Conventions Bundaran Satelit Surabaya,4-star hotel,4.7,"(1,778)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 437,438",Surabaya
Fairfield by Marriott Surabaya,4-star hotel,4.4,"(5,553)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 665,972",Surabaya
Grand Darmo Suite by Amithya,4-star hotel,4.3,"(3,916)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 297,412",Surabaya
Grand Inna Tunjungan,4-star hotel,4.4,"(2,722)","['Breakfast', 'Free Wi-Fi', 'Parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 370,610",Surabaya
Crown Prince Hotel Surabaya,4-star hotel,4.4,"(4,334)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 340,411",Surabaya
The Alana Surabaya,4-star hotel,4.5,"(6,032)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 476,424",Surabaya
ibis Styles Surabaya Jemursari,4-star hotel,4.5,"(5,376)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 451,409",Surabaya
The Alana Surabaya,4-star hotel,4.5,"(6,032)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 476,424",Surabaya
HARRIS Hotel & Conventions Gubeng - Surabaya,4-star hotel,4.5,"(9,853)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 455,438",Surabaya
Surabaya Suites Hotel,4-star hotel,4.4,"(6,166)","['Breakfast', 'Free Wi-Fi', 'Parking ($)', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 391,063",Surabaya
Grand Dafam Signature Surabaya,4-star hotel,4.7,"(4,531)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 708,124",Surabaya
Hotel Aria Centra Surabaya,4-star hotel,4.5,"(4,307)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Spa', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 504,900",Surabaya
Hotel Santika Premiere Gubeng,4-star hotel,4.5,"(7,784)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 526,588",Surabaya
Java Paragon Hotel & Residences,4-star hotel,4.5,"(4,646)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 419,966",Surabaya
Four Points by Sheraton Surabaya,4-star hotel,4.7,"(7,345)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 1,017,174",Surabaya
OYO 449 The Colins,4-star hotel,4.4,(529),"['Free Wi-Fi', 'Free parking', 'Air conditioning', 'Full-service laundry', 'Child-friendly']","IDR 95,347",Surabaya
"Holiday Inn Express Surabaya Centerpoint, an IHG Hotel",4-star hotel,4.4,"(3,211)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service', 'Airport shuttle']","IDR 524,491",Surabaya
"Four Points by Sheraton Surabaya, Pakuwon Indah",4-star hotel,4.8,"(1,037)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 1,055,740",Surabaya
Verwood Hotel,4-star hotel,4.4,"(5,044)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 398,701",Surabaya
Midtown Residence Surabaya,4-star hotel,4.6,"(2,039)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 467,010",Surabaya
Singgasana Hotel Surabaya,4-star hotel,4.5,"(7,265)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']",0,Surabaya
TS Suites Surabaya,4-star hotel,4.5,"(1,294)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa', 'Restaurant']","IDR 636,862",Surabaya
"Ciputra Golf, Club & Resto Surabaya",-,4.5,"(3,572)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']",0,Surabaya
Rock Hotel,4-star hotel,4.2,(551),"['Free breakfast', 'Free Wi-Fi', 'Parking', 'Restaurant', 'Room service', 'Full-service laundry', 'Child-friendly']","IDR 235,447",Surabaya
JW Marriott Hotel Surabaya,5-star hotel,4.7,"(14,856)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,149,500",Surabaya
Shangri-La Surabaya,5-star hotel,4.7,"(10,137)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,208,720",Surabaya
Ciputra World Hotel Surabaya,5-star hotel,4.7,"(4,071)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 753,323",Surabaya
Wyndham Surabaya,5-star hotel,4.5,"(6,418)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 558,511",Surabaya
JW Marriott Hotel Surabaya,5-star hotel,4.7,"(14,857)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,136,865",Surabaya
Vasa Hotel Surabaya,5-star hotel,4.6,"(13,100)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 934,218",Surabaya
Sheraton Surabaya Hotel & Towers,5-star hotel,4.7,"(11,259)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,136,865",Surabaya
DoubleTree by Hilton Surabaya,5-star hotel,4.7,"(2,357)","['Breakfast ($)', 'Wi-Fi ($)', 'Parking ($)', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 986,244",Surabaya
Oakwood Hotel & Residence Surabaya,5-star hotel,4.7,"(2,310)","['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Indoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 829,552",Surabaya
Grand Mercure Surabaya City,5-star hotel,4.7,"(2,154)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Spa', 'Bar']","IDR 1,020,807",Surabaya
Hotel Majapahit Surabaya,5-star hotel,4.7,"(5,511)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 845,680",Surabaya
Shangri-La Surabaya,5-star hotel,4.7,"(10,137)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 1,208,720",Surabaya
Ascott Waterplace Surabaya,5-star hotel,4.6,"(4,224)","['Breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Air conditioning', 'Fitness centre', 'Restaurant', 'Room service']","IDR 1,402,300",Surabaya
The Westin Surabaya,5-star hotel,4.8,(949),"['Breakfast ($)', 'Free Wi-Fi', 'Free parking', 'Pools', 'Air conditioning', 'Fitness centre', 'Bar', 'Restaurant']","IDR 1,960,200",Surabaya
Bumi Surabaya City Resort,5-star hotel,4.7,"(11,660)","['Free breakfast', 'Free Wi-Fi', 'Free parking', 'Outdoor pool', 'Hot tub', 'Air conditioning', 'Fitness centre', 'Spa']","IDR 690,697",Surabaya
Grand Kebonsari - Guest House & Homestay Syari'ah,5-star hotel,4.5,(227),"['Free Wi-Fi', 'Free parking', 'Air conditioning']","IDR 271,510",Surabaya
