,Name,Rating,Total Rater,Area,AirConditioner,Bar,Pool,Spa,FitenessCenter,Restaurant,HotTub,Price_IDR,hotelClass
917,ZEN Rooms Kalimas KH Mas Mansyur,3.7,(17),Surabaya,True,False,False,False,False,True,False,405813,2
923,Capsule Homestay,3.9,(631),Surabaya,True,False,False,False,False,False,False,104545,2
924,OYO 469 Bumi Banyu Bening Syariah,4.3,(201),Surabaya,True,False,False,False,False,False,False,150339,2
933,OYO 134 Lg Residence,4,(140),Surabaya,True,False,False,False,False,False,False,121500,2
937,Capsule Homestay,3.9,(631),Surabaya,True,False,False,False,False,False,False,104545,2
938,OYO 469 Bumi Banyu Bening Syariah,4.3,(201),Surabaya,True,False,False,False,False,False,False,150339,2
951,Whiz Prime Hotel Darmo Harapan,4.1,"(2,359)",Surabaya,True,False,True,False,False,True,False,318002,3
952,Gunawangsa Hotel MERR,4.3,"(4,907)",Surabaya,False,False,True,True,True,True,False,346172,3
953,Hotel Gunawangsa Manyar,4.4,"(5,284)",Surabaya,True,False,True,False,True,True,False,210568,3
954,Quest Hotel Darmo Surabaya,4.4,"(5,500)",Surabaya,True,False,True,True,True,True,False,297835,3
955,ibis Surabaya City Center,4.5,"(5,171)",Surabaya,True,False,False,True,False,True,False,317413,3
956,ASTON Inn Jemursari,4.6,(526),Surabaya,True,True,True,False,False,True,False,310800,3
957,Country Heritage Resort Hotel,4.2,"(2,245)",Surabaya,True,True,True,False,True,True,False,198400,3
958,ARTOTEL Surabaya,4.3,"(2,458)",Surabaya,True,False,False,False,False,True,False,254218,3
959,Swiss-Belinn Tunjungan,4.6,"(7,018)",Surabaya,True,True,True,True,True,False,False,502925,3
960,The Life Hotel,4,"(1,948)",Surabaya,False,False,False,False,False,True,False,187207,3
961,Red Planet Hotel Surabaya,4.4,"(3,310)",Surabaya,True,False,False,False,False,True,False,188239,3
962,G Suites Hotel,4.2,"(3,644)",Surabaya,True,False,False,True,True,True,False,214634,3
963,Great Diponegoro Hotel Surabaya,4.5,"(3,050)",Surabaya,True,True,False,False,False,True,True,263790,3
964,LUMINOR Hotel,4.5,"(6,782)",Surabaya,True,False,False,True,True,True,False,438665,3
965,Great Diponegoro Hotel Surabaya,4.5,"(3,050)",Surabaya,True,True,False,False,False,True,True,252340,3
966,Kokoon Hotel Surabaya,4.6,"(1,546)",Surabaya,True,False,True,True,True,True,False,340900,3
967,Midtown Hotel Surabaya,4.4,"(3,716)",Surabaya,True,False,False,True,False,True,False,345206,3
968,Luxpoint Hotel Surabaya,4,(967),Surabaya,True,False,False,False,False,True,False,180540,3
969,Hotel Dafam Pacific Caesar Surabaya,4.5,"(2,711)",Surabaya,True,False,False,False,False,True,False,370469,3
970,De Puri Boutique Hotel,4.1,(663),Surabaya,True,False,False,False,False,True,False,144431,3
971,favehotel Rungkut Surabaya,4.5,"(8,258)",Surabaya,True,False,True,False,False,True,False,248448,3
972,Bonnet Hotel Surabaya,4.3,"(1,893)",Surabaya,True,False,False,True,False,True,False,279579,3
973,Elmi Hotel,4.5,"(4,594)",Surabaya,True,False,True,True,True,True,False,261815,3
974,Cleo Hotel Jemursari,4.3,"(3,272)",Surabaya,True,False,False,False,False,True,False,241281,3
975,Grand Surabaya,4.2,"(2,681)",Surabaya,True,False,True,False,False,True,False,276117,3
976,MaxOneHotels.com @ Tidar Surabaya,4.4,"(3,266)",Surabaya,True,True,False,False,False,True,False,315046,3
977,PrimeBiz Hotel Surabaya,4.5,"(3,155)",Surabaya,True,False,False,True,False,True,False,276521,3
978,Swiss-Belinn Manyar Surabaya,4.4,"(5,832)",Surabaya,True,True,True,False,False,True,False,429250,3
979,The Life Hotel,4,"(1,948)",Surabaya,False,False,False,False,False,True,False,194778,3
980,BATIQA Hotel Darmo - Surabaya,4.5,"(1,797)",Surabaya,True,True,False,False,False,True,False,272358,3
981,Gunawangsa Hotel MERR,4.3,"(4,907)",Surabaya,False,False,True,True,True,True,False,268732,3
982,BATIQA Hotel Darmo - Surabaya,4.5,"(1,797)",Surabaya,True,True,False,False,False,True,False,261990,3
983,YELLO Hotel Jemursari - Surabaya,4.4,"(3,926)",Surabaya,True,True,False,False,False,True,False,313357,3
984,Hotel Santika Jemursari Surabaya,4.4,"(3,897)",Surabaya,True,False,False,True,True,True,False,380190,3
985,Hotel Neo+ Waru - Sidoarjo,4.4,"(3,000)",Surabaya,True,False,False,False,False,True,False,339980,3
986,KHAS Surabaya Hotel,4.4,"(2,462)",Surabaya,True,False,False,False,False,True,False,302039,3
987,Amaris Hotel Darmo Surabaya,4.4,"(2,575)",Surabaya,True,False,False,False,False,True,False,278025,3
988,Cleo Hotel Walikota Mustajab,4.2,"(1,069)",Surabaya,True,False,False,False,False,True,False,252000,3
989,REGANTRIS HOTEL SURABAYA,4.5,(503),Surabaya,True,False,False,True,False,True,False,275536,3
990,CitiHub Hotel @Arjuna,4.3,(575),Surabaya,True,False,False,False,False,True,False,179590,3
991,La Lisa Hotel Surabaya,4.4,"(2,010)",Surabaya,True,True,True,False,False,True,False,381993,3
992,Kampi Hotel Tunjungan Surabaya,4.6,"(3,257)",Surabaya,True,True,False,False,True,True,False,399883,3
993,favehotel Rungkut Surabaya,4.5,"(8,252)",Surabaya,True,False,True,False,False,True,False,314688,3
994,Bonnet Hotel Surabaya,4.3,"(1,893)",Surabaya,True,False,False,True,False,True,False,366659,3
995,Kokoon Hotel Surabaya,4.6,"(1,546)",Surabaya,True,False,True,True,True,True,False,288874,3
996,Maumu Hotel & Lounge,3.9,"(1,149)",Surabaya,True,False,False,False,False,True,False,161791,3
997,Narita Hotel Surabaya,4.4,"(3,391)",Surabaya,True,False,False,True,True,False,True,509994,3
998,New Coklat Hotel,4.2,"(1,224)",Surabaya,True,False,False,False,False,True,False,218440,3
999,MaxOne Hotel Dharmahusada,4.4,"(2,805)",Surabaya,True,True,False,False,False,True,False,316136,3
1000,Royal Regantris Cendana,4.5,"(2,162)",Surabaya,True,False,False,False,False,True,False,309026,3
1001,Zoom Smart Hotel,4.1,"(1,854)",Surabaya,True,False,False,False,False,True,False,257753,3
1002,Citihub Hotel @Tunjungan,4.2,(597),Surabaya,True,False,False,False,False,False,False,215000,3
1003,CitiHub Hotel @Sudirman,4.2,(679),Surabaya,True,False,False,False,False,True,False,248426,3
1004,Choice city Hotel BG Junction,4.5,(609),Surabaya,True,False,False,False,False,True,False,267136,3
1005,favehotel Graha Agung Surabaya,4.2,"(2,758)",Surabaya,True,False,False,False,False,True,False,321834,3
1006,Namira Syariah Hotel Surabaya,4.5,"(1,762)",Surabaya,True,False,False,False,False,True,False,495105,3
1007,Grand Surabaya,4.2,"(2,681)",Surabaya,True,False,True,False,False,True,False,286368,3
1008,RedDoorz Pucang Anom,4.3,(22),Surabaya,False,False,False,False,False,False,False,167565,3
1009,Whiz Prime Hotel Darmo Harapan,4.1,"(2,359)",Surabaya,True,False,True,False,False,True,False,279652,3
1010,Veni Vidi Vici (V3 Hotel),3.9,(918),Surabaya,True,False,False,False,False,True,False,140688,3
1011,Best Hotel,4.2,"(1,474)",Surabaya,True,False,False,False,False,True,False,300000,3
1012,Hotel Bisanta Bidakara Surabaya,4.2,"(2,103)",Surabaya,True,False,True,True,True,True,False,284976,3
1013,New Grand Park Hotel,3.7,"(1,115)",Surabaya,True,False,False,False,False,True,False,209426,3
1014,Hotel NEO Gubeng,4.4,"(2,721)",Surabaya,True,False,False,False,False,True,False,314669,3
1015,High Point Serviced Apartment,4.1,(662),Surabaya,True,False,False,False,True,True,False,213020,3
1016,Citihub Hotel @Mayjend Sungkono,4,(576),Surabaya,True,False,False,False,False,True,False,232419,3
1017,Bekizaar Business Hotel,4.3,"(1,694)",Surabaya,True,False,False,False,False,True,False,262090,3
1018,Varna Culture Hotel Surabaya,4.4,"(1,476)",Surabaya,True,False,False,True,False,True,False,206403,3
1019,MOSCHA Hotel Surabaya Gubeng,4.3,(514),Surabaya,True,False,False,False,False,True,False,251500,3
1020,Tab Hotel,4.1,(974),Surabaya,True,False,False,False,False,True,False,211727,3
1021,OYO 475 Kartika Syariah Homestay,4.2,(292),Surabaya,True,False,False,False,False,False,False,110722,3
1022,Hotel De Ritz Residence,4.1,(310),Surabaya,True,False,False,False,False,False,False,94370,3
1023,Whiz Residence Darmo Harapan Surabaya,4.4,"(3,274)",Surabaya,True,False,True,True,True,True,False,459000,3
1024,Collection O 15 Taman Melati Merr Surabaya,4.3,(184),Surabaya,True,False,True,False,False,False,False,225071,3
1029,OYO 175 K-60 Residence,4.6,(211),Surabaya,True,False,False,False,False,False,False,145012,3
1035,Omah Semampir at MERR by StayKu,4,(21),Surabaya,True,False,False,False,False,False,False,148921,3
1036,Varna Culture Hotel Surabaya,4.4,"(1,476)",Surabaya,True,False,False,True,False,True,False,227919,3
1041,OYO 475 Kartika Syariah Homestay,4.2,(292),Surabaya,True,False,False,False,False,False,False,70259,3
1046,The Life Hotel,4,"(1,948)",Surabaya,False,False,False,False,False,True,False,187207,3
1047,Great Diponegoro Hotel Surabaya,4.5,"(3,050)",Surabaya,True,True,False,False,False,True,True,263790,3
1048,LUMINOR Hotel,4.5,"(6,782)",Surabaya,True,False,False,True,True,True,False,438665,3
1049,Kost Grha Rahadi2,4.3,(56),Surabaya,False,False,False,False,False,False,False,120175,3
1050,Maumu Hotel & Lounge,3.9,"(1,149)",Surabaya,True,False,False,False,False,True,False,174291,3
1051,OYO 197 Prime Royal Hotel,3.9,"(1,779)",Surabaya,False,False,True,False,False,True,False,218847,3
1052,Sumi Hotel Surabaya,4.2,"(1,573)",Surabaya,True,False,False,False,False,True,False,201309,3
1053,Hotel Arcadia Surabaya by Horison,4.6,(582),Surabaya,True,False,False,False,True,True,False,217013,3
1054,J22 Jawa Hotel & Residence,3.5,(321),Surabaya,True,False,False,False,False,False,False,183098,3
1055,Oriza Hotel Surabaya,4.2,(729),Surabaya,True,False,False,False,False,True,False,254050,3
1056,Zoom Hotel Dharmahusada,4.3,"(1,098)",Surabaya,True,False,False,False,False,True,False,291060,3
1057,Quds Royal Hotel,4.2,(968),Surabaya,True,False,False,False,False,True,False,290603,3
1058,H.O.M.E Guesthouse,4.5,(203),Surabaya,True,False,False,False,False,False,False,221103,3
1059,FELIZ GUESTHOUSE HOTEL,4.1,(417),Surabaya,True,False,False,False,False,False,False,203891,3
1060,Cassa Hotel,4,(681),Surabaya,True,False,False,False,False,False,False,275805,3
1061,Griyo Avi Hotel,3.8,(788),Surabaya,True,False,False,False,False,True,False,220000,3
1062,International Home Stay,4.1,(112),Surabaya,True,False,False,False,False,False,False,241521,3
1063,Amaris Hotel Darmo Surabaya,4.4,"(2,574)",Surabaya,True,False,False,False,False,True,False,303810,3
1064,MOSCHA Hotel Surabaya Gubeng,4.3,(514),Surabaya,True,False,False,False,False,True,False,251500,3
1066,Omah Semampir at MERR by StayKu,4,(21),Surabaya,True,False,False,False,False,False,False,156759,3
1067,Hotel De Ritz Residence,4.1,(310),Surabaya,True,False,False,False,False,False,False,204292,3
1068,Kana Citra Guesthouse,4.4,(350),Surabaya,True,False,True,False,False,True,False,259650,3
1069,Urbanview Hotel Grand Sumatera Surabaya,4,(132),Surabaya,True,False,False,False,False,True,False,295797,3
1070,family guest house kupang baru,3.9,(62),Surabaya,True,False,False,False,False,False,False,200396,3
1073,HOTEL MIRA INN RUNGKUT INDUSTRI,4.2,(386),Surabaya,True,False,False,False,False,False,False,280000,3
1075,Kokonut Guesthouse,4.4,(297),Surabaya,True,False,False,False,False,True,False,200000,3
1076,Citra Suites,3.9,(205),Surabaya,True,False,False,False,False,False,False,165451,3
1077,Griyo Avi Hotel,3.8,(787),Surabaya,True,False,False,False,False,True,False,220000,3
1078,Kokonut Guesthouse,4.4,(297),Surabaya,True,False,False,False,False,True,False,200000,3
1079,Kost Grha Rahadi2,4.3,(56),Surabaya,False,False,False,False,False,False,False,84128,3
1080,Style50 Homestay,4.6,(168),Surabaya,True,False,False,False,False,False,False,225000,3
1083,Hotel Dibino,3.2,(238),Surabaya,True,False,False,False,False,False,False,69614,3
1086,OYO 204 Blessing Residence,4.5,(61),Surabaya,True,False,False,False,False,False,False,121486,3
1088,RedDoorz near Taman Flora,3.9,(120),Surabaya,True,False,False,False,False,False,False,126743,3
1091,Novotel Surabaya - Hotel & Suites,4.5,"(6,738)",Surabaya,True,False,True,True,True,False,True,598355,4
1092,Garden Palace Hotel Surabaya,4.3,"(7,082)",Surabaya,True,True,False,True,True,False,False,400350,4
1093,Garden Palace Hotel Surabaya,4.3,"(7,082)",Surabaya,True,True,False,True,True,False,False,331398,4
1094,Best Western Papilio Hotel,4.5,"(9,030)",Surabaya,True,True,True,True,True,False,False,469579,4
1095,Tunjungan Hotel,4.2,"(3,363)",Surabaya,True,False,True,True,True,False,True,407089,4
1096,Novotel Samator East Surabaya Hotel,4.6,"(7,122)",Surabaya,True,True,True,True,True,False,False,561588,4
1097,Novotel Surabaya - Hotel & Suites,4.5,"(6,739)",Surabaya,True,False,True,True,True,False,True,532400,4
1098,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,4.7,"(1,778)",Surabaya,True,False,True,True,True,True,False,437438,4
1099,Fairfield by Marriott Surabaya,4.4,"(5,553)",Surabaya,True,True,True,True,True,False,False,665972,4
1100,Grand Darmo Suite by Amithya,4.3,"(3,916)",Surabaya,True,True,True,True,True,False,False,297412,4
1101,Grand Inna Tunjungan,4.4,"(2,722)",Surabaya,True,True,True,True,True,False,False,370610,4
1102,Crown Prince Hotel Surabaya,4.4,"(4,334)",Surabaya,True,False,True,True,True,True,False,340411,4
1103,The Alana Surabaya,4.5,"(6,032)",Surabaya,True,False,True,True,True,False,True,476424,4
1104,ibis Styles Surabaya Jemursari,4.5,"(5,376)",Surabaya,True,True,True,True,True,False,False,451409,4
1105,The Alana Surabaya,4.5,"(6,032)",Surabaya,True,False,True,True,True,False,True,476424,4
1106,HARRIS Hotel & Conventions Gubeng - Surabaya,4.5,"(9,853)",Surabaya,True,False,True,True,True,False,True,455438,4
1107,Surabaya Suites Hotel,4.4,"(6,166)",Surabaya,True,False,True,True,True,False,True,391063,4
1108,Grand Dafam Signature Surabaya,4.7,"(4,531)",Surabaya,True,False,False,True,True,True,False,708124,4
1109,Hotel Aria Centra Surabaya,4.5,"(4,307)",Surabaya,True,False,False,True,False,True,False,504900,4
1110,Hotel Santika Premiere Gubeng,4.5,"(7,784)",Surabaya,True,False,False,True,True,True,False,526588,4
1111,Java Paragon Hotel & Residences,4.5,"(4,646)",Surabaya,True,True,True,True,True,False,False,419966,4
1112,Four Points by Sheraton Surabaya,4.7,"(7,345)",Surabaya,True,False,True,True,True,True,False,1017174,4
1113,OYO 449 The Colins,4.4,(529),Surabaya,True,False,False,False,False,False,False,95347,4
1114,"Holiday Inn Express Surabaya Centerpoint, an IHG Hotel",4.4,"(3,211)",Surabaya,True,False,False,False,True,True,False,524491,4
1115,"Four Points by Sheraton Surabaya, Pakuwon Indah",4.8,"(1,037)",Surabaya,True,True,True,False,True,True,False,1055740,4
1116,Verwood Hotel,4.4,"(5,044)",Surabaya,True,False,True,True,True,False,True,398701,4
1117,Midtown Residence Surabaya,4.6,"(2,039)",Surabaya,True,False,True,True,True,True,False,467010,4
1119,TS Suites Surabaya,4.5,"(1,294)",Surabaya,True,False,False,True,True,True,True,636862,4
1121,Rock Hotel,4.2,(551),Surabaya,False,False,False,False,False,True,False,235447,4
1122,JW Marriott Hotel Surabaya,4.7,"(14,856)",Surabaya,True,False,True,True,True,False,True,1149500,5
1123,Shangri-La Surabaya,4.7,"(10,137)",Surabaya,True,False,True,True,True,False,True,1208720,5
1124,Ciputra World Hotel Surabaya,4.7,"(4,071)",Surabaya,True,False,True,True,True,False,True,753323,5
1125,Wyndham Surabaya,4.5,"(6,418)",Surabaya,True,False,True,True,True,False,True,558511,5
1126,JW Marriott Hotel Surabaya,4.7,"(14,857)",Surabaya,True,False,True,True,True,False,True,1136865,5
1127,Vasa Hotel Surabaya,4.6,"(13,100)",Surabaya,True,True,True,False,True,True,False,934218,5
1128,Sheraton Surabaya Hotel & Towers,4.7,"(11,259)",Surabaya,True,False,True,True,True,False,True,1136865,5
1129,DoubleTree by Hilton Surabaya,4.7,"(2,357)",Surabaya,True,True,True,False,True,True,False,986244,5
1130,Oakwood Hotel & Residence Surabaya,4.7,"(2,310)",Surabaya,True,True,True,True,True,False,False,829552,5
1131,Grand Mercure Surabaya City,4.7,"(2,154)",Surabaya,True,True,True,True,True,False,False,1020807,5
1132,Hotel Majapahit Surabaya,4.7,"(5,511)",Surabaya,True,False,True,True,True,False,True,845680,5
1133,Shangri-La Surabaya,4.7,"(10,137)",Surabaya,True,False,True,True,True,False,True,1208720,5
1134,Ascott Waterplace Surabaya,4.6,"(4,224)",Surabaya,True,False,True,False,True,True,False,1402300,5
1135,The Westin Surabaya,4.8,(949),Surabaya,True,True,False,False,True,True,False,1960200,5
1136,Bumi Surabaya City Resort,4.7,"(11,660)",Surabaya,True,False,True,True,True,False,True,690697,5
1137,Grand Kebonsari - Guest House & Homestay Syari'ah,4.5,(227),Surabaya,True,False,False,False,False,False,False,271510,5
1138,ibis budget Bandung Asia Afrika,4.2,"(4,151)",Bandung,True,False,False,False,False,True,False,269037,2
1139,RedDoorz Plus near Asia Afrika 3,4.2,(425),Bandung,False,False,False,False,False,False,False,151111,2
1140,ibis budget Bandung Asia Afrika,4.2,"(4,151)",Bandung,True,False,False,False,False,True,False,268665,2
1141,POP! Hotel Festival Citylink - Bandung,4.3,"(4,306)",Bandung,True,False,True,False,True,True,False,371583,2
1142,Dago's Hill Hotel,4.3,(213),Bandung,True,False,True,False,False,False,False,185089,2
1143,The Regia by Ultimo,4.2,(426),Bandung,True,False,False,False,False,False,False,209535,2
1144,Vio Hotel Cihampelas,4,"(1,355)",Bandung,True,False,False,False,False,True,False,245925,2
1145,Zodiak Sutami Hotel,3.9,(851),Bandung,True,False,False,False,False,True,False,202527,2
1146,favehotel Braga Bandung,4.2,"(4,205)",Bandung,True,False,False,True,False,True,False,406926,2
1147,Lotus Hotel,4,(763),Bandung,True,False,False,False,False,True,False,247985,2
1148,Cottonwood Bed & Breakfast House Bandung,4.5,(687),Bandung,True,False,False,False,False,True,False,547646,2
1149,Amaris Hotel Setiabudhi Bandung,4.4,"(2,167)",Bandung,True,False,False,False,False,True,False,290262,2
1150,VIO Hotel Westhoff,4.2,"(1,055)",Bandung,True,False,False,False,False,False,False,315410,2
1151,Zodiak @ Asia Afrika Hotel Bandung,3.9,"(1,602)",Bandung,True,False,False,False,False,True,False,260411,2
1152,Wirton Dago Hotel,4,"(1,110)",Bandung,True,False,False,False,False,True,False,189022,2
1153,OYO 1446 Patradisa Hotel,3.9,(363),Bandung,True,False,False,False,False,False,False,171027,2
1154,Hotel Nyland Pasteur,4,"(1,315)",Bandung,True,False,True,False,False,False,False,340632,2
1155,favehotel Hyper Square,4.3,"(4,302)",Bandung,True,False,False,False,False,True,False,324589,2
1156,Yokotel,4.3,(538),Bandung,True,False,False,False,False,False,False,219843,2
1157,Zodiak Kebonkawung Hotel Bandung,3.7,"(1,783)",Bandung,True,False,False,False,False,True,False,282534,2
1158,RedDoorz Plus near Asia Afrika 3,4.2,(426),Bandung,False,False,False,False,False,False,False,140028,2
1159,Wisma Joglo,4.3,(586),Bandung,True,False,False,False,False,True,False,229927,2
1160,Amaris Hotel Cimanuk,4.3,"(1,389)",Bandung,True,False,False,False,False,True,False,567629,2
1161,dPalma Hotel,4.1,(538),Bandung,True,False,False,False,False,False,False,301480,2
1162,Citarum Hotel,4.4,"(1,327)",Bandung,True,True,True,False,True,True,False,570001,2
1163,OYO 794 Ln 9 Bandung Guest House,4.4,(430),Bandung,True,False,False,False,False,True,False,170068,2
1164,Hotel Serena,3.8,"(1,146)",Bandung,True,False,False,False,False,False,False,288593,2
1165,Hotel Augusta,4.1,(758),Bandung,True,False,True,False,False,True,False,272768,2
1166,Patradissa hotel Bandung,4,(615),Bandung,True,False,False,False,False,False,False,175000,2
1167,Hotel Victory,4.1,(311),Bandung,True,False,False,False,False,True,False,382499,2
1168,OYO Flagship 90501 Hotel Montameri,3.9,(301),Bandung,True,False,False,False,False,False,False,126037,2
1169,Kembang Hotel,4.1,"(1,073)",Bandung,True,False,False,False,False,True,False,561907,2
1170,OYO 3429 Sentra Paskal,4.1,(70),Bandung,True,False,False,False,False,False,False,175772,2
1171,The Posters Hotel Mice,4.1,"(2,115)",Bandung,True,False,False,False,False,True,False,196539,2
1172,OYO 3209 Hegarbudhi Residence,4.7,(101),Bandung,True,False,False,False,False,False,False,134183,2
1173,Bumi Sawunggaling Hotel,4.2,(684),Bandung,True,False,False,False,False,True,False,348770,2
1174,Zodiak Kebonjati Hotel Bandung,3.6,(501),Bandung,True,False,False,False,False,False,False,324000,2
1175,OYO 249 Hotel Astria Graha,4,(947),Bandung,True,False,False,False,False,False,False,129989,2
1176,OYO 196 Horizone Residence,4.1,(283),Bandung,True,False,False,False,False,False,False,110296,2
1177,Tulip Guest House,4.5,(782),Bandung,False,False,False,False,False,False,False,356390,2
1178,OYO 3822 Mine Home,4.3,(314),Bandung,True,False,False,False,False,True,False,217637,2
1179,Hotel Paniisan,4.1,(203),Bandung,True,False,False,False,False,True,False,397353,2
1180,OYO 3955 Hotel Bumi Kitri Pramuka,3.9,"(1,012)",Bandung,True,False,False,False,False,True,False,95481,2
1181,Hotel Alqueby,4.3,"(1,212)",Bandung,True,False,False,False,False,True,False,276464,2
1183,RedDoorz @ Hotel Arimbi Dewi Sartika Baru,3.9,"(1,004)",Bandung,True,False,False,False,False,True,False,160313,2
1184,OYO 3908 Fenway Kostel,4.1,(37),Bandung,True,False,False,False,False,False,False,99325,2
1186,dbest express,4.3,(821),Bandung,True,False,False,False,False,False,False,284824,2
1187,I Residence Bandung,4.2,(264),Bandung,False,False,False,False,False,False,False,252791,2
1192,Image Hotel & Resto,3.8,(480),Bandung,True,False,False,False,False,True,False,151397,2
1193,RedDoorz near Telkom Corporate University,3.1,(261),Bandung,True,False,False,False,False,False,False,132970,2
1194,RedDoorz near Gedung Sate 2,4.5,(478),Bandung,False,False,False,False,False,False,False,174563,2
1200,OYO 1608 Feby Maisonatte,3.2,(239),Bandung,True,False,False,False,False,False,False,88929,2
1201,RedDoorz @ Buah Batu,4.5,(215),Bandung,True,False,False,False,False,False,False,129963,2
1203,Hotel Lodaya Syariah Bandung RedPartner,3.7,(509),Bandung,True,False,False,False,False,False,False,132250,2
1207,Dago's Hill Hotel,4.3,(213),Bandung,True,False,True,False,False,False,False,185089,2
1208,The Regia by Ultimo,4.2,(426),Bandung,True,False,False,False,False,False,False,209535,2
1209,Cottonwood Bed & Breakfast House Bandung,4.5,(687),Bandung,True,False,False,False,False,True,False,547646,2
1210,VIO Hotel Westhoff,4.2,"(1,055)",Bandung,True,False,False,False,False,False,False,315410,2
1211,The Ethnic Hotel Bandung,3.3,(142),Bandung,True,False,False,False,False,True,False,141473,2
1212,Hotel Benua,4.1,"(2,223)",Bandung,False,False,False,False,False,True,False,216329,2
1213,Bobobox Dago,4.7,(687),Bandung,True,False,False,False,False,False,False,247832,2
1214,OYO 259 Galaxy Inn,4,(622),Bandung,True,False,False,False,False,False,False,163736,2
1215,Vio Hotel Surapati Bandung,4.2,(913),Bandung,True,False,False,False,False,True,False,300000,2
1216,Airy Eco Pasteur Cipedes Tengah,4.2,(376),Bandung,True,False,False,False,False,False,False,105315,2
1217,Naraya house,4.1,(145),Bandung,True,False,False,False,False,False,False,182259,2
1218,Casa d'Ladera,4.3,(853),Bandung,True,False,False,False,False,True,False,251480,2
1219,Ghotic Hotel,4.2,"(1,886)",Bandung,True,False,False,False,False,True,False,266960,2
1220,Vio Hotel Veteran,4,(925),Bandung,True,False,False,False,False,True,False,225063,2
1221,RedDoorz Hostel @ Dago 2,4.3,(421),Bandung,True,False,True,False,False,True,False,201876,2
1222,RedDoorz near Alun Alun Bandung 3,4.2,(205),Bandung,False,False,False,False,False,False,False,132022,2
1223,"INAP at Capsule Hostel Bandung, Grand Asia Afrika",4.4,(622),Bandung,False,False,False,False,False,False,False,250000,2
1224,Hotel Corsica,4.1,(521),Bandung,False,False,False,False,False,False,False,232135,2
1225,Hotel Nyland Cipaganti,4.2,(352),Bandung,True,False,False,False,False,True,False,299880,2
1226,UTC Hotel Bandung,4.4,(646),Bandung,True,False,False,False,False,True,False,436069,2
1227,Elenor's Home,4.4,(359),Bandung,False,False,False,False,False,False,False,94679,2
1228,Hotel Setrasari Bandung,4.2,(375),Bandung,True,False,False,False,False,False,False,293520,2
1229,Hi Quality Guest House,4.2,(295),Bandung,True,False,False,False,False,False,False,179992,2
1230,Orange Home Syariah,4.2,(546),Bandung,True,False,False,False,False,False,False,139724,2
1231,Hotel Yehezkiel Surapati RedPartner,4.1,"(1,214)",Bandung,True,False,False,False,False,True,False,319394,2
1232,Pavilion Rumah Teras,4.5,(270),Bandung,False,False,True,False,False,False,False,377309,2
1233,Wisma Asia Busindo Bandung,4.1,(322),Bandung,False,False,False,False,False,False,False,106401,2
1234,Hyper Inn,3.9,(547),Bandung,True,False,False,False,False,False,False,316790,2
1235,New Moonlight Hotel Bandung,4.2,(788),Bandung,True,False,False,False,False,True,False,224821,2
1236,Villa Balong Bho,4,(478),Bandung,True,False,False,False,False,False,False,105887,2
1237,Aristo Residence,4.6,(128),Bandung,False,False,False,False,False,False,False,276165,2
1238,Latief Inn,4.3,(423),Bandung,True,False,False,False,False,True,False,318429,2
1239,Rossan Villa Hotel near Sersan Bajuri RedPartner,4.3,(30),Bandung,False,False,False,False,False,False,False,170000,2
1240,Veleza Hotel,4.3,(491),Bandung,False,False,False,False,False,False,False,299999,2
1241,Verona Residence (now closed ),4.1,(163),Bandung,True,False,False,False,False,False,False,77762,2
1242,La Nostalgie Boutique Hotel Bandung,4.3,(302),Bandung,True,False,False,False,False,True,False,472413,2
1243,Intech Hostel,4.2,(495),Bandung,True,False,False,False,False,False,False,195863,2
1244,Mine Home Hotel by sovia,4.3,(419),Bandung,True,False,True,False,False,True,False,393361,2
1245,Bantal Guling Guesthouse Trans,3.7,(886),Bandung,False,False,False,False,False,False,False,119562,2
1246,Kristalia Hotel,3.6,(230),Bandung,True,False,False,False,False,False,False,444444,2
1248,New-B Hotel,3.4,(379),Bandung,True,False,False,False,False,False,False,235818,2
1249,Cihampelas 1 Hotel,3.8,(517),Bandung,True,False,False,False,False,True,False,434280,2
1250,De Orange Residence Guest House,3.8,(67),Bandung,False,False,False,False,False,False,False,228747,2
1251,OYO 90042 Emerald Towers,3.6,(28),Bandung,False,False,False,False,False,False,False,114060,2
1252,OYO 1085 Jarrdin Apartment Cihampelas,4,"(3,813)",Bandung,True,False,True,False,False,False,False,529281,2
1253,Selaras Guest House & Restaurant,4.5,(899),Bandung,True,False,False,False,False,True,False,725177,2
1254,Hotel Unik,3.5,(464),Bandung,False,False,False,False,False,True,False,109184,2
1255,Home at 33 B&B,4.4,(13),Bandung,False,False,False,False,False,False,False,248160,2
1257,Sky City Home,4.2,(340),Bandung,True,False,False,False,False,False,False,160867,2
1259,RedDoorz @ Lodaya,4.1,(39),Bandung,False,False,False,False,False,False,False,119025,2
1260,Hotel Salon Fora &LongHill Cafe Fora,4.1,(706),Bandung,True,False,False,True,False,True,False,265000,2
1261,Hotel Mitra Mutiara Inn,4,(113),Bandung,True,False,False,False,False,False,False,152550,2
1262,OYO 1210 Nice Guesthouse,4.4,(167),Bandung,True,False,False,False,False,False,False,250000,2
1264,butternut tree townhomes,4.4,(141),Bandung,True,False,False,False,False,False,False,1350000,2
1265,Sa'ci Guest House,4.5,(96),Bandung,False,False,False,False,False,False,False,885416,2
